channel,message_id,version,published,edited,currency_a,currency_b,buy,sell,comment
UACOIN,12078,v1,2025-10-07 14:29:59,2025-10-07 14:29:59,EUR,UAH,48.5,48.58,
UACOIN,12079,v1,2025-10-07 14:31:53,2025-10-07 14:31:53,EUR,UAH,48.45,48.58,
UACOIN,12080,v1,2025-10-08 09:08:23,2025-10-08 09:08:23,EUR,USD,1.17,1.175,крос-курс (EUR/USD)
UACOIN,12080,v1,2025-10-08 09:08:23,2025-10-08 09:08:23,USD,UAH,41.2,41.28,
UACOIN,12080,v1,2025-10-08 09:08:23,2025-10-08 09:08:23,EUR,UAH,48.3,48.48,
UACOIN,12080,v1,2025-10-08 09:08:23,2025-10-08 09:08:23,GBP,UAH,55.35,55.7,
UACOIN,12080,v1,2025-10-08 09:08:23,2025-10-08 09:08:23,CAD,UAH,29.35,29.6,
UACOIN,12081,v1,2025-10-08 10:19:43,2025-10-08 10:19:43,USD,UAH,41.2,41.3,
UACOIN,12081,v1,2025-10-08 10:19:43,2025-10-08 10:19:43,EUR,UAH,48.35,48.53,
UACOIN,12082,v1,2025-10-08 10:32:27,2025-10-08 10:32:27,EUR,UAH,48.37,48.55,
UACOIN,12083,v1,2025-10-08 10:59:31,2025-10-08 10:59:31,EUR,UAH,48.4,48.55,
UACOIN,12084,v1,2025-10-08 11:04:34,2025-10-08 11:04:34,USD,UAH,41.25,41.33,
UACOIN,12085,v1,2025-10-08 11:58:14,2025-10-08 11:58:14,EUR,USD,1.172,1.175,крос-курс (EUR/USD)
UACOIN,12085,v1,2025-10-08 11:58:14,2025-10-08 11:58:14,USD,UAH,41.25,41.35,
UACOIN,12085,v1,2025-10-08 11:58:14,2025-10-08 11:58:14,EUR,UAH,48.42,48.55,
UACOIN,12086,v1,2025-10-08 12:38:13,2025-10-08 12:38:13,USD,UAH,41.25,41.4,
UACOIN,12087,v1,2025-10-08 14:05:10,2025-10-08 14:05:10,USD,UAH,41.3,41.45,
UACOIN,12087,v1,2025-10-08 14:05:10,2025-10-08 14:05:10,EUR,UAH,48.43,48.6,
UACOIN,12088,v1,2025-10-08 14:17:05,2025-10-08 14:17:05,EUR,USD,1.17,1.175,крос-курс (EUR/USD)
UACOIN,12088,v1,2025-10-08 14:17:05,2025-10-08 14:17:05,USD,UAH,41.35,41.45,
UACOIN,12088,v1,2025-10-08 14:17:05,2025-10-08 14:17:05,EUR,UAH,48.45,48.6,
UACOIN,12089,v1,2025-10-08 15:57:20,2025-10-08 15:57:20,EUR,UAH,48.46,48.6,
UACOIN,12090,v1,2025-10-09 09:11:58,2025-10-09 09:36:47,EUR,USD,1.168,1.173,крос-курс (EUR/USD)
UACOIN,12090,v1,2025-10-09 09:11:58,2025-10-09 09:36:47,EUR,UAH,48.45,48.6,
UACOIN,12090,v1,2025-10-09 09:11:58,2025-10-09 09:36:47,CAD,UAH,29.4,29.6,
UACOIN,12091,v1,2025-10-10 09:01:35,2025-10-10 09:01:35,EUR,USD,1.167,1.17,крос-курс (EUR/USD)
UACOIN,12091,v1,2025-10-10 09:01:35,2025-10-10 09:01:35,EUR,UAH,48.35,48.45,
UACOIN,12092,v1,2025-10-10 10:35:20,2025-10-10 10:36:04,USD,UAH,41.38,41.5,
UACOIN,12092,v1,2025-10-10 10:35:20,2025-10-10 10:36:04,EUR,UAH,48.3,48.45,
UACOIN,12093,v1,2025-10-10 11:21:51,2025-10-10 11:21:51,USD,UAH,41.4,41.5,
UACOIN,12093,v1,2025-10-10 11:21:51,2025-10-10 11:21:51,EUR,UAH,48.4,48.52,
UACOIN,12094,v1,2025-10-10 11:34:59,2025-10-10 11:34:59,USD,UAH,41.4,41.6,
UACOIN,12094,v1,2025-10-10 11:34:59,2025-10-10 11:34:59,EUR,UAH,48.4,48.6,
UACOIN,12095,v1,2025-10-10 13:20:20,2025-10-10 13:20:20,USD,UAH,41.4,41.52,
UACOIN,12095,v1,2025-10-10 13:20:20,2025-10-10 13:20:20,EUR,UAH,48.4,48.58,
UACOIN,12096,v1,2025-10-13 09:02:08,2025-10-13 09:02:08,EUR,USD,1.17,1.175,крос-курс (EUR/USD)
UACOIN,12096,v1,2025-10-13 09:02:08,2025-10-13 09:02:08,USD,UAH,41.4,41.5,
UACOIN,12096,v1,2025-10-13 09:02:08,2025-10-13 09:02:08,EUR,UAH,48.55,48.7,
UACOIN,12096,v1,2025-10-13 09:02:08,2025-10-13 09:02:08,GBP,UAH,55.35,55.6,
UACOIN,12097,v1,2025-10-13 10:14:33,2025-10-13 10:14:33,EUR,USD,1.168,1.173,крос-курс (EUR/USD)
UACOIN,12097,v1,2025-10-13 10:14:33,2025-10-13 10:14:33,USD,UAH,41.45,41.55,
